,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints' Day,All Saints' Day_lower,All Saints' Day_upper,Assumption Day,Assumption Day_lower,Assumption Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Constitution Day,Constitution Day_lower,Constitution Day_upper,Epiphany,Epiphany_lower,Epiphany_upper,Good Friday,Good Friday_lower,Good Friday_upper,Immaculate Conception,Immaculate Conception_lower,Immaculate Conception_upper,Labor Day,Labor Day_lower,Labor Day_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,claro,claro_lower,claro_upper,cubierto,cubierto_lower,cubierto_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,findesemana,findesemana_lower,findesemana_upper,holidays,holidays_lower,holidays_upper,navidad,navidad_lower,navidad_upper,precipitacion,precipitacion_lower,precipitacion_upper,semanasanta,semanasanta_lower,semanasanta_upper,temp,temp_lower,temp_upper,verano,verano_lower,verano_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
741,2024-01-19,5640.216273301512,2101.0874286825683,4548.262399529022,5639.478737211517,5641.4930924212495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2283.566530238242,-2283.566530238242,-2283.566530238242,0.0,0.0,0.0,0.0,0.0,0.0,606.5194858270446,606.5194858270446,606.5194858270446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.4751386224,809.4751386224,809.4751386224,0.0,0.0,0.0,-202.95565279535546,-202.95565279535546,-202.95565279535546,0.0,0.0,0.0,-815.745973671073,-815.745973671073,-815.745973671073,-2074.340042394214,-2074.340042394214,-2074.340042394214,0.0,0.0,0.0,3356.64974306327
742,2024-01-20,5639.69591196611,4258.7904705199335,6674.453172896793,5638.757654787102,5641.28884666434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-162.19235975987908,-162.19235975987908,-162.19235975987908,459.7276396212,459.7276396212,459.7276396212,0.0,0.0,0.0,-252.68130363618653,-252.68130363618653,-252.68130363618653,-407.7600259602,-407.7600259602,-407.7600259602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-304.64891729718653,-304.64891729718653,-304.64891729718653,0.0,0.0,0.0,2252.5143998307444,2252.5143998307444,2252.5143998307444,-2162.0254559544364,-2162.0254559544364,-2162.0254559544364,0.0,0.0,0.0,5477.503552206231
743,2024-01-21,5639.175550630706,5732.103083129853,8023.314746320195,5637.872162092079,5641.0589677446615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.5812841744473,1297.5812841744473,1297.5812841744473,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,-107.89960796596675,-107.89960796596675,-107.89960796596675,-407.7600259602,-407.7600259602,-407.7600259602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-285.72924018056676,-285.72924018056676,-285.72924018056676,0.0,0.0,0.0,3639.0606678317286,3639.0606678317286,3639.0606678317286,-2233.579775691315,-2233.579775691315,-2233.579775691315,0.0,0.0,0.0,6936.756834805154
744,2024-01-22,5638.655189295303,1788.6067347758074,4255.809865019425,5636.953675411964,5640.893179038545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2708.109161475725,-2708.109161475725,-2708.109161475725,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,382.6340053794446,382.6340053794446,382.6340053794446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-202.95565279535546,-202.95565279535546,-202.95565279535546,0.0,0.0,0.0,-802.0079274950464,-802.0079274950464,-802.0079274950464,-2288.735239360123,-2288.735239360123,-2288.735239360123,0.0,0.0,0.0,2930.546027819578
745,2024-01-23,5638.134827959901,1263.8994806434991,3750.71696060769,5636.093702009791,5640.775850473641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3092.0027832395963,-3092.0027832395963,-3092.0027832395963,0.0,0.0,0.0,0.0,0.0,0.0,679.833234653946,679.833234653946,679.833234653946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.4751386224,809.4751386224,809.4751386224,0.0,0.0,0.0,-129.64190396845402,-129.64190396845402,-129.64190396845402,0.0,0.0,0.0,-1444.3462694171728,-1444.3462694171728,-1444.3462694171728,-2327.4897484763696,-2327.4897484763696,-2327.4897484763696,0.0,0.0,0.0,2546.1320447203043
746,2024-01-24,5637.614466624497,1189.2759695829448,3696.9135558360613,5635.191121710396,5640.66183928701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3196.4524510995,-3196.4524510995,-3196.4524510995,0.0,0.0,0.0,0.0,0.0,0.0,663.2785171769037,663.2785171769037,663.2785171769037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.4751386224,809.4751386224,809.4751386224,0.0,0.0,0.0,-146.1966214454963,-146.1966214454963,-146.1966214454963,0.0,0.0,0.0,-1509.6277287201308,-1509.6277287201308,-1509.6277287201308,-2350.103239556273,-2350.103239556273,-2350.103239556273,0.0,0.0,0.0,2441.162015524997
747,2024-01-25,5637.094105289095,1321.7908894732043,3795.61050960462,5634.294527660316,5640.543958266324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3051.4963208848467,-3051.4963208848467,-3051.4963208848467,0.0,0.0,0.0,0.0,0.0,0.0,625.4391629436643,625.4391629436643,625.4391629436643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.4751386224,809.4751386224,809.4751386224,0.0,0.0,0.0,-184.03597567873575,-184.03597567873575,-184.03597567873575,0.0,0.0,0.0,-1319.8471683701646,-1319.8471683701646,-1319.8471683701646,-2357.088315458346,-2357.088315458346,-2357.088315458346,0.0,0.0,0.0,2585.597784404248
748,2024-01-26,5636.5737439536915,1602.9812931472384,4069.4099470160245,5633.322722553318,5640.421659306093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2749.197927028419,-2749.197927028419,-2749.197927028419,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,415.7434403335291,415.7434403335291,415.7434403335291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169.84621784127097,-169.84621784127097,-169.84621784127097,0.0,0.0,0.0,-815.7459736683892,-815.7459736683892,-815.7459736683892,-2349.1953936935593,-2349.1953936935593,-2349.1953936935593,0.0,0.0,0.0,2887.3758169252724
749,2024-01-27,5636.053382618288,4481.617836130384,6863.781582277055,5632.430174651275,5640.209385868169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.865843183464573,-14.865843183464573,-14.865843183464573,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,60.012526444033426,60.012526444033426,60.012526444033426,-407.7600259602,-407.7600259602,-407.7600259602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.81710577056668,-117.81710577056668,-117.81710577056668,0.0,0.0,0.0,2252.514399832284,2252.514399832284,2252.514399832284,-2327.3927694597824,-2327.3927694597824,-2327.3927694597824,0.0,0.0,0.0,5621.1875394348235
750,2024-01-28,5635.533021282886,5848.704553003017,8228.702817074774,5631.576116192003,5640.0303171472715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.676355567799,1389.676355567799,1389.676355567799,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,43.45780896699107,43.45780896699107,43.45780896699107,-407.7600259602,-407.7600259602,-407.7600259602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.37182324760897,-134.37182324760897,-134.37182324760897,0.0,0.0,0.0,3639.060667828546,3639.060667828546,3639.060667828546,-2292.8421212277385,-2292.8421212277385,-2292.8421212277385,0.0,0.0,0.0,7025.209376850685
751,2024-01-29,5635.0126599474825,1838.0949145090026,4231.071797795634,5630.573932746037,5639.989558012302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2576.3755581094697,-2576.3755581094697,-2576.3755581094697,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,472.5024716833883,472.5024716833883,472.5024716833883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.08718649141176,-113.08718649141176,-113.08718649141176,0.0,0.0,0.0,-802.0079274834906,-802.0079274834906,-802.0079274834906,-2246.8701023093677,-2246.8701023093677,-2246.8701023093677,0.0,0.0,0.0,3058.6371018380128
752,2024-01-30,5634.49229861208,1203.8842603788232,3689.336301600429,5629.588005679581,5639.887901068205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3188.7951135177605,-3188.7951135177605,-3188.7951135177605,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,446.48791564803616,446.48791564803616,446.48791564803616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.1017425267639,-139.1017425267639,-139.1017425267639,0.0,0.0,0.0,-1444.3462694160544,-1444.3462694160544,-1444.3462694160544,-2190.9367597497417,-2190.9367597497417,-2190.9367597497417,0.0,0.0,0.0,2445.6971850943196
753,2024-01-31,5633.971937276677,1252.9541217511176,3758.6459025372183,5628.588801932285,5639.864864786993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3168.4567756733463,-3168.4567756733463,-3168.4567756733463,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,467.77255240423335,467.77255240423335,467.77255240423335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117.81710577056668,-117.81710577056668,-117.81710577056668,0.0,0.0,0.0,-1509.6277287191622,-1509.6277287191622,-1509.6277287191622,-2126.601599358418,-2126.601599358418,-2126.601599358418,0.0,0.0,0.0,2465.5151616033304
754,2024-02-01,5633.451575941273,1616.7184877164864,3972.2081631118676,5627.419427229704,5639.720394523685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2898.1029479881854,-2898.1029479881854,-2898.1029479881854,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,477.2323909625432,477.2323909625432,477.2323909625432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.35726721225683,-108.35726721225683,-108.35726721225683,0.0,0.0,0.0,-1319.8471683759058,-1319.8471683759058,-1319.8471683759058,-2055.4881705748226,-2055.4881705748226,-2055.4881705748226,0.0,0.0,0.0,2735.348627953088
755,2024-02-02,5632.93121460587,2076.665833394854,4462.444999502714,5626.4549158538875,5639.533316271684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2350.8710933010907,-2350.8710933010907,-2350.8710933010907,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,444.1229560084587,444.1229560084587,444.1229560084587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141.46670216634135,-141.46670216634135,-141.46670216634135,0.0,0.0,0.0,-815.7459736657048,-815.7459736657048,-815.7459736657048,-1979.2480756438445,-1979.2480756438445,-1979.2480756438445,0.0,0.0,0.0,3282.0601213047794
756,2024-02-03,5632.410853270467,4732.159357526346,7305.437365103115,5625.413877511734,5639.58007228564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.7169760844245,391.7169760844245,391.7169760844245,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,38.72788968783614,38.72788968783614,38.72788968783614,-407.7600259602,-407.7600259602,-407.7600259602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.1017425267639,-139.1017425267639,-139.1017425267639,0.0,0.0,0.0,2252.514399837133,2252.514399837133,2252.514399837133,-1899.525313440545,-1899.525313440545,-1899.525313440545,0.0,0.0,0.0,6024.127829354891
757,2024-02-04,5631.890491935064,6378.184175378953,8724.587508881528,5624.384640910167,5640.015326133336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859.8667084189717,1859.8667084189717,1859.8667084189717,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,38.72788968783614,38.72788968783614,38.72788968783614,-407.7600259602,-407.7600259602,-407.7600259602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.1017425267639,-139.1017425267639,-139.1017425267639,0.0,0.0,0.0,3639.0606678360014,3639.0606678360014,3639.0606678360014,-1817.9218491048657,-1817.9218491048657,-1817.9218491048657,0.0,0.0,0.0,7491.757200354036
758,2024-02-05,5631.370130599661,2335.421632261067,4710.293950394147,5623.189442652596,5640.066814330413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2105.6750267555703,-2105.6750267555703,-2105.6750267555703,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,432.29815781057135,432.29815781057135,432.29815781057135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-153.29150036422868,-153.29150036422868,-153.29150036422868,0.0,0.0,0.0,-802.0079274856877,-802.0079274856877,-802.0079274856877,-1735.9652570804544,-1735.9652570804544,-1735.9652570804544,0.0,0.0,0.0,3525.6951038440907
759,2024-02-06,5630.849769264259,1779.1761933636433,4193.108750274447,5621.831691551146,5640.148615651345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2638.747814398234,-2638.747814398234,-2638.747814398234,0.0,0.0,0.0,585.5896581748001,585.5896581748001,585.5896581748001,460.677673485501,460.677673485501,460.677673485501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124.91198468929909,-124.91198468929909,-124.91198468929909,0.0,0.0,0.0,-1444.346269416139,-1444.346269416139,-1444.346269416139,-1655.0792184675959,-1655.0792184675959,-1655.0792184675959,0.0,0.0,0.0,2992.1019548660247
