,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints' Day,All Saints' Day_lower,All Saints' Day_upper,Assumption Day,Assumption Day_lower,Assumption Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Constitution Day,Constitution Day_lower,Constitution Day_upper,Epiphany,Epiphany_lower,Epiphany_upper,Good Friday,Good Friday_lower,Good Friday_upper,Immaculate Conception,Immaculate Conception_lower,Immaculate Conception_upper,Labor Day,Labor Day_lower,Labor Day_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,claro,claro_lower,claro_upper,cubierto,cubierto_lower,cubierto_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,findesemana,findesemana_lower,findesemana_upper,holidays,holidays_lower,holidays_upper,navidad,navidad_lower,navidad_upper,precipitacion,precipitacion_lower,precipitacion_upper,semanasanta,semanasanta_lower,semanasanta_upper,temp,temp_lower,temp_upper,verano,verano_lower,verano_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
741,2024-01-19,18905.9303745482,3532.515583146654,10159.90333457316,18901.65097235572,18911.52828085502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11846.766736111871,-11846.766736111871,-11846.766736111871,0.0,0.0,0.0,0.0,0.0,0.0,-1031.4466938411542,-1031.4466938411542,-1031.4466938411542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.99312667566,-181.99312667566,-181.99312667566,0.0,0.0,0.0,-849.4535671654941,-849.4535671654941,-849.4535671654941,0.0,0.0,0.0,-432.4576071185907,-432.4576071185907,-432.4576071185907,-10382.862435152127,-10382.862435152127,-10382.862435152127,0.0,0.0,0.0,7059.163638436328
742,2024-01-20,18904.18718064382,6526.565593670665,12753.269499618928,18898.893379360048,18910.9492675276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9324.769972333022,-9324.769972333022,-9324.769972333022,0.0,0.0,0.0,0.0,0.0,0.0,87.23275511655403,87.23275511655403,87.23275511655403,1367.7693895196,1367.7693895196,1367.7693895196,0.0,0.0,0.0,0.0,0.0,0.0,-181.99312667566,-181.99312667566,-181.99312667566,0.0,0.0,0.0,-1098.5435077273858,-1098.5435077273858,-1098.5435077273858,0.0,0.0,0.0,1034.616258137391,1034.616258137391,1034.616258137391,-10446.618985586969,-10446.618985586969,-10446.618985586969,0.0,0.0,0.0,9579.417208310799
743,2024-01-21,18902.44398673944,8938.489803257957,15298.615092568038,18895.89633351152,18910.685467518666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6648.055907203477,-6648.055907203477,-6648.055907203477,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,342.7476197663382,342.7476197663382,342.7476197663382,1367.7693895196,1367.7693895196,1367.7693895196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1214.7854799896018,-1214.7854799896018,-1214.7854799896018,0.0,0.0,0.0,3512.463739408946,3512.463739408946,3512.463739408946,-10503.267266378762,-10503.267266378762,-10503.267266378762,0.0,0.0,0.0,12254.388079535962
744,2024-01-22,18900.70079283506,3633.223761680808,9833.47179895952,18893.005123084153,18910.108726982748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12199.290941821491,-12199.290941821491,-12199.290941821491,232.32998829459999,232.32998829459999,232.32998829459999,0.0,0.0,0.0,-1165.1214481070563,-1165.1214481070563,-1165.1214481070563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1397.451436401656,-1397.451436401656,-1397.451436401656,0.0,0.0,0.0,-483.3454486245107,-483.3454486245107,-483.3454486245107,-10550.824045089925,-10550.824045089925,-10550.824045089925,0.0,0.0,0.0,6701.40985101357
745,2024-01-23,18898.957598930683,3167.4833483217103,9636.084888557352,18890.05595774392,18909.633095215508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12460.96852884926,-12460.96852884926,-12460.96852884926,232.32998829459999,232.32998829459999,232.32998829459999,0.0,0.0,0.0,-799.789535282948,-799.789535282948,-799.789535282948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1032.119523577548,-1032.119523577548,-1032.119523577548,0.0,0.0,0.0,-1073.7688469281507,-1073.7688469281507,-1073.7688469281507,-10587.410146638162,-10587.410146638162,-10587.410146638162,0.0,0.0,0.0,6437.989070081423
746,2024-01-24,18897.214405026305,3266.756003468853,9454.005846295451,18887.07157042441,18908.52491186841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12586.0652110668,-12586.0652110668,-12586.0652110668,232.32998829459999,232.32998829459999,232.32998829459999,0.0,0.0,0.0,-683.5475630207321,-683.5475630207321,-683.5475630207321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-915.8775513153321,-915.8775513153321,-915.8775513153321,0.0,0.0,0.0,-1291.2143749498398,-1291.2143749498398,-1291.2143749498398,-10611.303273096228,-10611.303273096228,-10611.303273096228,0.0,0.0,0.0,6311.149193959505
747,2024-01-25,18895.471211121927,3266.516095511492,9731.687671699154,18884.32671585105,18907.63475487356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12271.919117462921,-12271.919117462921,-12271.919117462921,232.32998829459999,232.32998829459999,232.32998829459999,0.0,0.0,0.0,-384.63963434646183,-384.63963434646183,-384.63963434646183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-616.9696226410618,-616.9696226410618,-616.9696226410618,0.0,0.0,0.0,-1266.2937199315345,-1266.2937199315345,-1266.2937199315345,-10620.985763184925,-10620.985763184925,-10620.985763184925,0.0,0.0,0.0,6623.552093659006
748,2024-01-26,18893.72801721755,4306.3299304149705,10674.309121536238,18881.365816276677,18907.6204367072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11541.273603597065,-11541.273603597065,-11541.273603597065,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,-493.6298965545597,-493.6298965545597,-493.6298965545597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-683.3936067908998,-683.3936067908998,-683.3936067908998,0.0,0.0,0.0,-432.45760711640116,-432.45760711640116,-432.45760711640116,-10615.186099926103,-10615.186099926103,-10615.186099926103,0.0,0.0,0.0,7352.454413620484
749,2024-01-27,18891.98482331317,6748.878705308187,13138.231298282835,18878.03020885004,18907.415738541942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8966.459364232493,-8966.459364232493,-8966.459364232493,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,591.8375603282299,591.8375603282299,591.8375603282299,1367.7693895196,1367.7693895196,1367.7693895196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-965.6955394277101,-965.6955394277101,-965.6955394277101,0.0,0.0,0.0,1034.616258138774,1034.616258138774,1034.616258138774,-10592.913182699496,-10592.913182699496,-10592.913182699496,0.0,0.0,0.0,9925.525459080678
750,2024-01-28,18890.241629408796,9232.926757453448,15771.81394376674,18873.745260867898,18906.645673450606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6465.787306473895,-6465.787306473895,-6465.787306473895,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,575.23156429077,575.23156429077,575.23156429077,1367.7693895196,1367.7693895196,1367.7693895196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-982.3015354651699,-982.3015354651699,-982.3015354651699,0.0,0.0,0.0,3512.4637394078645,3512.4637394078645,3512.4637394078645,-10553.482610172528,-10553.482610172528,-10553.482610172528,0.0,0.0,0.0,12424.4543229349
751,2024-01-29,18888.498435504418,4061.777992382414,10001.061540675011,18870.32816456595,18906.63227842143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11772.417739674693,-11772.417739674693,-11772.417739674693,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,-792.5378252288299,-792.5378252288299,-792.5378252288299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-982.3015354651699,-982.3015354651699,-982.3015354651699,0.0,0.0,0.0,-483.3454486139766,-483.3454486139766,-483.3454486139766,-10496.534465831886,-10496.534465831886,-10496.534465831886,0.0,0.0,0.0,7116.080695829725
752,2024-01-30,18886.75524160004,3660.6347035127064,9812.54543897765,18866.19399732094,18907.038705424675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12055.865078170691,-12055.865078170691,-12055.865078170691,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,-560.0538807043976,-560.0538807043976,-560.0538807043976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-749.8175909407375,-749.8175909407375,-749.8175909407375,0.0,0.0,0.0,-1073.7688469252116,-1073.7688469252116,-1073.7688469252116,-10422.042350541082,-10422.042350541082,-10422.042350541082,0.0,0.0,0.0,6830.890163429349
753,2024-01-31,18885.01204769566,3382.718319081856,9599.445184510927,18860.73982696131,18907.189116195525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12264.611894812664,-12264.611894812664,-12264.611894812664,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,-643.0838608916948,-643.0838608916948,-643.0838608916948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-832.8475711280348,-832.8475711280348,-832.8475711280348,0.0,0.0,0.0,-1291.214374948208,-1291.214374948208,-1291.214374948208,-10330.313658972762,-10330.313658972762,-10330.313658972762,0.0,0.0,0.0,6620.400152882998
754,2024-02-01,18883.268853791284,3365.5490302510175,9672.989520571078,18856.558775596674,18907.277534713336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12397.054858855945,-12397.054858855945,-12397.054858855945,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,-908.7797974910458,-908.7797974910458,-908.7797974910458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1098.5435077273858,-1098.5435077273858,-1098.5435077273858,0.0,0.0,0.0,-1266.2937199420141,-1266.2937199420141,-1266.2937199420141,-10221.981341422883,-10221.981341422883,-10221.981341422883,0.0,0.0,0.0,6486.213994935339
755,2024-02-02,18881.525659886905,3731.2955409898354,10384.13126650882,18851.335966951545,18906.790862003407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11771.344947712547,-11771.344947712547,-11771.344947712547,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,-1240.8997182402347,-1240.8997182402347,-1240.8997182402347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1430.6634284765748,-1430.6634284765748,-1430.6634284765748,0.0,0.0,0.0,-432.45760711421104,-432.45760711421104,-432.45760711421104,-10097.9876223581,-10097.9876223581,-10097.9876223581,0.0,0.0,0.0,7110.180712174359
756,2024-02-03,18879.782465982527,7200.197320985647,13437.919675205918,18848.05198680573,18906.704887311742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8606.054183810287,-8606.054183810287,-8606.054183810287,232.32998829459999,232.32998829459999,232.32998829459999,0.0,0.0,0.0,318.8899136747603,318.8899136747603,318.8899136747603,1367.7693895196,1367.7693895196,1367.7693895196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1281.2094641394397,-1281.2094641394397,-1281.2094641394397,0.0,0.0,0.0,1034.616258142883,1034.616258142883,1034.616258142883,-9959.560355627931,-9959.560355627931,-9959.560355627931,0.0,0.0,0.0,10273.72828217224
757,2024-02-04,18878.03927207815,9709.61470904883,15957.39888703241,18844.76299473035,18907.151860018817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6043.253209001004,-6043.253209001004,-6043.253209001004,232.32998829459999,232.32998829459999,232.32998829459999,0.0,0.0,0.0,252.46592952492227,252.46592952492227,252.46592952492227,1367.7693895196,1367.7693895196,1367.7693895196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1347.6334482892776,-1347.6334482892776,-1347.6334482892776,0.0,0.0,0.0,3512.463739411512,3512.463739411512,3512.463739411512,-9808.182877937437,-9808.182877937437,-9808.182877937437,0.0,0.0,0.0,12834.786063077147
758,2024-02-05,18876.296078173775,4389.77293721095,10853.338779901609,18840.083443033873,18907.126516770895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11319.985551111133,-11319.985551111133,-11319.985551111133,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,-1191.0817301278564,-1191.0817301278564,-1191.0817301278564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1380.8454403641963,-1380.8454403641963,-1380.8454403641963,0.0,0.0,0.0,-483.34544861779113,-483.34544861779113,-483.34544861779113,-9645.558372365485,-9645.558372365485,-9645.558372365485,0.0,0.0,0.0,7556.310527062642
759,2024-02-06,18874.552884269397,3928.9433638850633,10686.034363309162,18836.47912454175,18906.90612745878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11456.118513154639,-11456.118513154639,-11456.118513154639,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,-908.7797974910458,-908.7797974910458,-908.7797974910458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1098.5435077273858,-1098.5435077273858,-1098.5435077273858,0.0,0.0,0.0,-1073.768846926337,-1073.768846926337,-1073.768846926337,-9473.569868737257,-9473.569868737257,-9473.569868737257,0.0,0.0,0.0,7418.434371114758
760,2024-02-07,18872.80969036502,5134.862210485726,11453.663272791167,18832.268679756045,18906.74272533707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10680.537451885437,-10680.537451885437,-10680.537451885437,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,-95.08599165553325,-95.08599165553325,-95.08599165553325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-284.8497018918732,-284.8497018918732,-284.8497018918732,0.0,0.0,0.0,-1291.214374946576,-1291.214374946576,-1291.214374946576,-9294.237085283326,-9294.237085283326,-9294.237085283326,0.0,0.0,0.0,8192.272238479582
761,2024-02-08,18871.06649646064,4685.469806621751,11047.03535149107,18828.048909614663,18906.441833464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10753.352999197932,-10753.352999197932,-10753.352999197932,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,-377.38792429234365,-377.38792429234365,-377.38792429234365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-567.1516345286836,-567.1516345286836,-567.1516345286836,0.0,0.0,0.0,-1266.2937199381745,-1266.2937199381745,-1266.2937199381745,-9109.671354967413,-9109.671354967413,-9109.671354967413,0.0,0.0,0.0,8117.713497262708
762,2024-02-09,18869.323302556262,5032.33251976722,11656.637443577205,18824.51131179337,18906.473525653422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10452.358165520305,-10452.358165520305,-10452.358165520305,0.0,0.0,0.0,0.0,0.0,0.0,-1097.8706779909921,-1097.8706779909921,-1097.8706779909921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.99312667566,-181.99312667566,-181.99312667566,0.0,0.0,0.0,-915.8775513153321,-915.8775513153321,-915.8775513153321,0.0,0.0,0.0,-432.4576071183958,-432.4576071183958,-432.4576071183958,-8922.029880410917,-8922.029880410917,-8922.029880410917,0.0,0.0,0.0,8416.965137035957
763,2024-02-10,18867.580108651884,8501.764115882226,14691.420480299908,18819.74408707079,18906.018415289585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7312.713582627576,-7312.713582627576,-7312.713582627576,0.0,0.0,0.0,0.0,0.0,0.0,386.14068379082437,386.14068379082437,386.14068379082437,1367.7693895196,1367.7693895196,1367.7693895196,0.0,0.0,0.0,0.0,0.0,0.0,-181.99312667566,-181.99312667566,-181.99312667566,0.0,0.0,0.0,-799.6355790531156,-799.6355790531156,-799.6355790531156,0.0,0.0,0.0,1034.6162581469919,1034.6162581469919,1034.6162581469919,-8733.470524565393,-8733.470524565393,-8733.470524565393,0.0,0.0,0.0,11554.866526024307
764,2024-02-11,18865.836914747506,10728.646533400435,17143.584687182454,18816.202500442614,18906.779504938935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5029.441758560745,-5029.441758560745,-5029.441758560745,0.0,0.0,0.0,0.0,0.0,0.0,4.202774929256643,4.202774929256643,4.202774929256643,1367.7693895196,1367.7693895196,1367.7693895196,0.0,0.0,0.0,0.0,0.0,0.0,-181.99312667566,-181.99312667566,-181.99312667566,0.0,0.0,0.0,-1181.5734879146833,-1181.5734879146833,-1181.5734879146833,0.0,0.0,0.0,3512.463739410808,3512.463739410808,3512.463739410808,-8546.108272900809,-8546.108272900809,-8546.108272900809,0.0,0.0,0.0,13836.395156186762
765,2024-02-12,18864.093720843128,6092.665754982112,12629.99598848062,18811.634870219317,18906.439673929435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9611.070605979852,-9611.070605979852,-9611.070605979852,0.0,0.0,0.0,0.0,0.0,0.0,-765.7507572418031,-765.7507572418031,-765.7507572418031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.99312667566,-181.99312667566,-181.99312667566,0.0,0.0,0.0,-583.7576305661431,-583.7576305661431,-583.7576305661431,0.0,0.0,0.0,-483.3454486175124,-483.3454486175124,-483.3454486175124,-8361.974400120538,-8361.974400120538,-8361.974400120538,0.0,0.0,0.0,9253.023114863276
766,2024-02-13,18862.35052693875,6761.396204465719,12874.304149916808,18808.02308411048,18908.109730232587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9135.95613501544,-9135.95613501544,-9135.95613501544,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,120.79195683143975,120.79195683143975,120.79195683143975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-68.97175340490027,-68.97175340490027,-68.97175340490027,0.0,0.0,0.0,-1073.7688469274626,-1073.7688469274626,-1073.7688469274626,-8182.979244919417,-8182.979244919417,-8182.979244919417,0.0,0.0,0.0,9726.39439192331
767,2024-02-14,18860.607333034375,5743.570645541171,12320.917409360693,18803.07284116334,18907.880573045684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9779.117620445959,-9779.117620445959,-9779.117620445959,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,-477.02390051710023,-477.02390051710023,-477.02390051710023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-666.7876107534403,-666.7876107534403,-666.7876107534403,0.0,0.0,0.0,-1291.2143749502231,-1291.2143749502231,-1291.2143749502231,-8010.879344978636,-8010.879344978636,-8010.879344978636,0.0,0.0,0.0,9081.489712588416
768,2024-02-15,18858.864139129997,5551.164499023843,11954.7593911693,18799.25747414984,18908.43698756513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10078.565946746477,-10078.565946746477,-10078.565946746477,0.0,0.0,0.0,0.0,0.0,0.0,-965.0227096913164,-965.0227096913164,-965.0227096913164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.99312667566,-181.99312667566,-181.99312667566,0.0,0.0,0.0,-783.0295830156563,-783.0295830156563,-783.0295830156563,0.0,0.0,0.0,-1266.2937199397809,-1266.2937199397809,-1266.2937199397809,-7847.24951711538,-7847.24951711538,-7847.24951711538,0.0,0.0,0.0,8780.29819238352
769,2024-02-16,18857.12094522562,6532.038537888991,12968.616522624243,18794.74304481754,18908.549090421362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8941.48664268485,-8941.48664268485,-8941.48664268485,0.0,0.0,0.0,0.0,0.0,0.0,-815.5687453541813,-815.5687453541813,-815.5687453541813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.99312667566,-181.99312667566,-181.99312667566,0.0,0.0,0.0,-633.5756186785212,-633.5756186785212,-633.5756186785212,0.0,0.0,0.0,-432.45760712074116,-432.45760712074116,-432.45760712074116,-7693.460290209927,-7693.460290209927,-7693.460290209927,0.0,0.0,0.0,9915.63430254077
770,2024-02-17,18855.37775132124,9847.5650789054,16227.745959978429,18788.51120236796,18909.69730226921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5807.965126774434,-5807.965126774434,-5807.965126774434,0.0,0.0,0.0,189.76371023634,189.76371023634,189.76371023634,708.0795325904459,708.0795325904459,708.0795325904459,1367.7693895196,1367.7693895196,1367.7693895196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-849.4535671654941,-849.4535671654941,-849.4535671654941,0.0,0.0,0.0,1034.6162581483748,1034.6162581483748,1034.6162581483748,-7550.6609175132535,-7550.6609175132535,-7550.6609175132535,0.0,0.0,0.0,13047.412624546807
