,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,All Saints' Day,All Saints' Day_lower,All Saints' Day_upper,Assumption Day,Assumption Day_lower,Assumption Day_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Constitution Day,Constitution Day_lower,Constitution Day_upper,Epiphany,Epiphany_lower,Epiphany_upper,Good Friday,Good Friday_lower,Good Friday_upper,Immaculate Conception,Immaculate Conception_lower,Immaculate Conception_upper,Labor Day,Labor Day_lower,Labor Day_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,additive_terms,additive_terms_lower,additive_terms_upper,claro,claro_lower,claro_upper,cubierto,cubierto_lower,cubierto_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,findesemana,findesemana_lower,findesemana_upper,holidays,holidays_lower,holidays_upper,navidad,navidad_lower,navidad_upper,precipitacion,precipitacion_lower,precipitacion_upper,semanasanta,semanasanta_lower,semanasanta_upper,temp,temp_lower,temp_upper,verano,verano_lower,verano_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
741,2024-01-19,7517.876737734283,1850.241233912399,5039.936470753811,7517.437888370829,7518.229629196753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4099.737178910179,-4099.737178910179,-4099.737178910179,0.0,0.0,0.0,0.0,0.0,0.0,397.8538174271727,397.8538174271727,397.8538174271727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.75567444,1197.75567444,1197.75567444,0.0,0.0,0.0,-799.9018570128272,-799.9018570128272,-799.9018570128272,0.0,0.0,0.0,-547.1901920036795,-547.1901920036795,-547.1901920036795,-3950.400804333672,-3950.400804333672,-3950.400804333672,0.0,0.0,0.0,3418.139558824104
742,2024-01-20,7517.052861777728,4083.795923249086,7247.113666878102,7516.516794939383,7517.4917787076365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1789.495611037226,-1789.495611037226,-1789.495611037226,0.0,0.0,0.0,0.0,0.0,0.0,380.8677804899389,380.8677804899389,380.8677804899389,72.5941357435,72.5941357435,72.5941357435,0.0,0.0,0.0,0.0,0.0,0.0,1197.75567444,1197.75567444,1197.75567444,0.0,0.0,0.0,-889.4820296935611,-889.4820296935611,-889.4820296935611,0.0,0.0,0.0,1884.1743254219741,1884.1743254219741,1884.1743254219741,-4054.537716949139,-4054.537716949139,-4054.537716949139,0.0,0.0,0.0,5727.557250740502
743,2024-01-21,7516.228985821174,5909.388648135914,9014.164740812988,7515.553943855951,7516.767154339243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-95.29929964473583,-95.29929964473583,-95.29929964473583,0.0,0.0,0.0,1235.47059389,1235.47059389,1235.47059389,973.979770560489,973.979770560489,973.979770560489,72.5941357435,72.5941357435,72.5941357435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-334.084959073011,-334.084959073011,-334.084959073011,0.0,0.0,0.0,3080.142581535365,3080.142581535365,3080.142581535365,-4149.421651740589,-4149.421651740589,-4149.421651740589,0.0,0.0,0.0,7420.929686176439
744,2024-01-22,7515.4051098646205,2290.2303078245654,5306.058459315221,7514.589908898133,7516.070259907871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3723.868044732112,-3723.868044732112,-3723.868044732112,0.0,0.0,0.0,0.0,0.0,0.0,1177.2013197495576,1177.2013197495576,1177.2013197495576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.75567444,1197.75567444,1197.75567444,0.0,0.0,0.0,-20.55435469044242,-20.55435469044242,-20.55435469044242,0.0,0.0,0.0,-667.0818916679765,-667.0818916679765,-667.0818916679765,-4233.987472813694,-4233.987472813694,-4233.987472813694,0.0,0.0,0.0,3791.5370651325084
745,2024-01-23,7514.581233908067,1401.4182880197282,4510.48203613228,7513.574256214078,7515.330574863092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4550.682893159148,-4550.682893159148,-4550.682893159148,0.0,0.0,0.0,0.0,0.0,0.0,1051.78907799653,1051.78907799653,1051.78907799653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.75567444,1197.75567444,1197.75567444,0.0,0.0,0.0,-145.9665964434699,-145.9665964434699,-145.9665964434699,0.0,0.0,0.0,-1295.170585159431,-1295.170585159431,-1295.170585159431,-4307.3013859962475,-4307.3013859962475,-4307.3013859962475,0.0,0.0,0.0,2963.8983407489186
746,2024-01-24,7513.757357951513,1085.616152349149,4157.2170631860745,7512.622713876492,7514.602926603948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4906.608350219496,-4906.608350219496,-4906.608350219496,1071.839119575,1071.839119575,1071.839119575,0.0,0.0,0.0,764.6282123062093,764.6282123062093,764.6282123062093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-307.2109072687908,-307.2109072687908,-307.2109072687908,0.0,0.0,0.0,-1302.651738721341,-1302.651738721341,-1302.651738721341,-4368.584823804364,-4368.584823804364,-4368.584823804364,0.0,0.0,0.0,2607.149007732017
747,2024-01-25,7512.933481994959,1264.5639967985774,4440.025800530967,7511.659440773694,7513.9145448128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4641.197960126636,-4641.197960126636,-4641.197960126636,0.0,0.0,0.0,1235.47059389,1235.47059389,1235.47059389,928.2596866212092,928.2596866212092,928.2596866212092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-307.2109072687908,-307.2109072687908,-307.2109072687908,0.0,0.0,0.0,-1152.2224994138428,-1152.2224994138428,-1152.2224994138428,-4417.235147334003,-4417.235147334003,-4417.235147334003,0.0,0.0,0.0,2871.7355218683233
748,2024-01-26,7512.109606038404,1802.3126423608117,4844.350337720928,7510.69763353641,7513.174824214209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4199.068157178075,-4199.068157178075,-4199.068157178075,0.0,0.0,0.0,0.0,0.0,0.0,800.9645944904754,800.9645944904754,800.9645944904754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.75567444,1197.75567444,1197.75567444,0.0,0.0,0.0,-396.7910799495247,-396.7910799495247,-396.7910799495247,0.0,0.0,0.0,-547.1901920014512,-547.1901920014512,-547.1901920014512,-4452.842559667099,-4452.842559667099,-4452.842559667099,0.0,0.0,0.0,3313.041448860329
749,2024-01-27,7511.2857300818505,4145.094271222397,7385.334304683265,7509.7383893603965,7512.519985646062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1771.2177719378885,-1771.2177719378885,-1771.2177719378885,0.0,0.0,0.0,0.0,0.0,0.0,819.810626625535,819.810626625535,819.810626625535,72.5941357435,72.5941357435,72.5941357435,0.0,0.0,0.0,0.0,0.0,0.0,1197.75567444,1197.75567444,1197.75567444,0.0,0.0,0.0,-450.53918355796515,-450.53918355796515,-450.53918355796515,0.0,0.0,0.0,1884.1743254232836,1884.1743254232836,1884.1743254232836,-4475.2027239867075,-4475.2027239867075,-4475.2027239867075,0.0,0.0,0.0,5740.067958143962
750,2024-01-28,7510.461854125297,5618.387413089424,8802.482221680535,7508.719770691121,7511.802368626139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-367.4962203931441,-367.4962203931441,-367.4962203931441,0.0,0.0,0.0,1235.47059389,1235.47059389,1235.47059389,1036.6858914370027,1036.6858914370027,1036.6858914370027,72.5941357435,72.5941357435,72.5941357435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-271.3788381964973,-271.3788381964973,-271.3788381964973,0.0,0.0,0.0,3080.142581532993,3080.142581532993,3080.142581532993,-4484.32469336314,-4484.32469336314,-4484.32469336314,0.0,0.0,0.0,7142.965633732152
751,2024-01-29,7509.637978168743,1958.8924200877489,5044.559085407377,7507.67312453847,7511.058796753028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3979.272473988907,-3979.272473988907,-3979.272473988907,0.0,0.0,0.0,0.0,0.0,0.0,1168.2433024814843,1168.2433024814843,1168.2433024814843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.75567444,1197.75567444,1197.75567444,0.0,0.0,0.0,-29.512371958515775,-29.512371958515775,-29.512371958515775,0.0,0.0,0.0,-667.0818916581019,-667.0818916581019,-667.0818916581019,-4480.43388481229,-4480.43388481229,-4480.43388481229,0.0,0.0,0.0,3530.3655041798356
752,2024-01-30,7508.814102212188,1103.6805140671063,4113.593017607037,7506.659991888286,7510.33286481827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4821.922845467676,-4821.922845467676,-4821.922845467676,0.0,0.0,0.0,1235.47059389,1235.47059389,1235.47059389,937.2177038892825,937.2177038892825,937.2177038892825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-298.25289000071746,-298.25289000071746,-298.25289000071746,0.0,0.0,0.0,-1295.170585158262,-1295.170585158262,-1295.170585158262,-4463.969964198697,-4463.969964198697,-4463.969964198697,0.0,0.0,0.0,2686.8912567445122
753,2024-01-31,7507.990226255634,972.2310261195487,4081.309559079757,7505.68455739956,7509.676949138819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4964.140843031822,-4964.140843031822,-4964.140843031822,0.0,0.0,0.0,0.0,0.0,0.0,774.0905426862552,774.0905426862552,774.0905426862552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.75567444,1197.75567444,1197.75567444,0.0,0.0,0.0,-423.6651317537449,-423.6651317537449,-423.6651317537449,0.0,0.0,0.0,-1302.651738720443,-1302.651738720443,-1302.651738720443,-4435.579646997634,-4435.579646997634,-4435.579646997634,0.0,0.0,0.0,2543.849383223812
754,2024-02-01,7507.16635029908,1261.7562312811463,4398.973057980343,7504.699907741327,7509.0125902765785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4673.81547524084,-4673.81547524084,-4673.81547524084,0.0,0.0,0.0,1235.47059389,1235.47059389,1235.47059389,874.5115830127687,874.5115830127687,874.5115830127687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-360.95901087723126,-360.95901087723126,-360.95901087723126,0.0,0.0,0.0,-1152.2224994192115,-1152.2224994192115,-1152.2224994192115,-4396.104558834399,-4396.104558834399,-4396.104558834399,0.0,0.0,0.0,2833.3508750582396
755,2024-02-02,7506.342474342526,1966.1312865307389,5009.798391807623,7503.616226092824,7508.320444779755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4039.041929025503,-4039.041929025503,-4039.041929025503,0.0,0.0,0.0,0.0,0.0,0.0,854.7126980989156,854.7126980989156,854.7126980989156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.75567444,1197.75567444,1197.75567444,0.0,0.0,0.0,-343.0429763410844,-343.0429763410844,-343.0429763410844,0.0,0.0,0.0,-547.1901919992226,-547.1901919992226,-547.1901919992226,-4346.564435125197,-4346.564435125197,-4346.564435125197,0.0,0.0,0.0,3467.3005453170226
756,2024-02-03,7505.518598385972,4293.455309862233,7401.639858097344,7502.57788941425,7507.6161931019205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1573.3102473993365,-1573.3102473993365,-1573.3102473993365,0.0,0.0,0.0,1235.47059389,1235.47059389,1235.47059389,830.6514942713147,830.6514942713147,830.6514942713147,72.5941357435,72.5941357435,72.5941357435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-477.4132353621853,-477.4132353621853,-477.4132353621853,0.0,0.0,0.0,1884.1743254270916,1884.1743254270916,1884.1743254270916,-4288.136067097743,-4288.136067097743,-4288.136067097743,0.0,0.0,0.0,5932.208350986635
757,2024-02-04,7504.694722429418,5700.93593957914,8847.37244478093,7501.573633525186,7506.984323686244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-221.754269801,-221.754269801,-221.754269801,0.0,0.0,0.0,1235.47059389,1235.47059389,1235.47059389,920.2316669520486,920.2316669520486,920.2316669520486,72.5941357435,72.5941357435,72.5941357435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-387.83306268145134,-387.83306268145134,-387.83306268145134,0.0,0.0,0.0,3080.1425815391617,3080.1425815391617,3080.1425815391617,-4222.12851829221,-4222.12851829221,-4222.12851829221,0.0,0.0,0.0,7282.940452628418
758,2024-02-05,7503.870846472864,1787.7322918742714,5040.075885576498,7500.443901309434,7506.306295288733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4094.8118401903075,-4094.8118401903075,-4094.8118401903075,0.0,0.0,0.0,1235.47059389,1235.47059389,1235.47059389,722.2252894555213,722.2252894555213,722.2252894555213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-513.2453044344787,-513.2453044344787,-513.2453044344787,0.0,0.0,0.0,-667.0818916602877,-667.0818916602877,-667.0818916602877,-4149.955237985542,-4149.955237985542,-4149.955237985542,0.0,0.0,0.0,3409.0590062825568
759,2024-02-06,7503.0469705163105,1386.6111577740662,4586.55637544657,7499.488227697892,7505.624839880764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4511.678819502755,-4511.678819502755,-4511.678819502755,0.0,0.0,0.0,1235.47059389,1235.47059389,1235.47059389,856.5955484766221,856.5955484766221,856.5955484766221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-378.87504541337796,-378.87504541337796,-378.87504541337796,0.0,0.0,0.0,-1295.1705851584704,-1295.1705851584704,-1295.1705851584704,-4073.1037828209073,-4073.1037828209073,-4073.1037828209073,0.0,0.0,0.0,2991.3681510135557
